window_start	window_end	window_mid	pwsdel_retained_maternal_mean	n_pwsdel_samples	asdel_retained_paternal_mean	n_asdel_samples	reciprocal_delta	reciprocal_delta_smoothed	abs_reciprocal_delta_smoothed	boundary_threshold	delta_state	pwsdel_retained_maternal_mean_smoothed	asdel_retained_paternal_mean_smoothed	panel_label
18190000	18191000	18190500	0.8488967391304347	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.819047619047619	NaN	shared methylation scaffold
18191000	18192000	18191500	0.92040625	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.819047619047619	NaN	shared methylation scaffold
18192000	18193000	18192500	0.64	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.819047619047619	NaN	shared methylation scaffold
18193000	18194000	18193500	0.625	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.825	NaN	shared methylation scaffold
18194000	18195000	18194500	0.717304347826087	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.825	NaN	shared methylation scaffold
18195000	18196000	18195500	0.65	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.819047619047619	NaN	shared methylation scaffold
18196000	18197000	18196500	0.7824565217391305	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.819047619047619	NaN	shared methylation scaffold
18197000	18198000	18197500	0.725	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8181818181818181	NaN	shared methylation scaffold
18198000	18199000	18198500	0.825	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8181818181818181	NaN	shared methylation scaffold
18199000	18200000	18199500	0.819047619047619	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.819047619047619	NaN	shared methylation scaffold
18200000	18201000	18200500	0.7	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.819047619047619	NaN	shared methylation scaffold
18201000	18202000	18201500	0.8181818181818181	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8181818181818181	NaN	shared methylation scaffold
18202000	18203000	18202500	0.7916666666666666	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7916666666666666	NaN	shared methylation scaffold
18203000	18204000	18203500	0.6828780487804877	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7916666666666666	NaN	shared methylation scaffold
18204000	18205000	18204500	0.9507042253521129	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7892486897543932	NaN	shared methylation scaffold
18205000	18206000	18205500	0.8419566947565543	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7881687605574325	NaN	shared methylation scaffold
18206000	18207000	18206500	0.7065617283950618	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7881687605574325	NaN	shared methylation scaffold
18207000	18208000	18207500	0.8321589935542617	3	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7824565217391305	NaN	shared methylation scaffold
18208000	18209000	18208500	0.9269113837241236	3	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7881687605574325	NaN	shared methylation scaffold
18209000	18210000	18209500	0.8544443880620318	3	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7881687605574325	NaN	shared methylation scaffold
18210000	18211000	18210500	0.5738333333333333	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7892486897543932	NaN	shared methylation scaffold
18211000	18212000	18211500	0.6842085968947671	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7892486897543932	NaN	shared methylation scaffold
18212000	18213000	18212500	0.7598367346938775	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7895454545454546	NaN	shared methylation scaffold
18213000	18214000	18213500	0.9037104060913704	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7895454545454546	NaN	shared methylation scaffold
18214000	18215000	18214500	0.9053436047383416	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7892486897543932	NaN	shared methylation scaffold
18215000	18216000	18215500	0.8666952380952382	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7881687605574325	NaN	shared methylation scaffold
18216000	18217000	18216500	0.7522142857142857	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7887087251559128	NaN	shared methylation scaffold
18217000	18218000	18217500	0.7881687605574325	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7853887281048032	NaN	shared methylation scaffold
18218000	18219000	18218500	0.7892486897543932	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7853887281048032	NaN	shared methylation scaffold
18219000	18220000	18219500	0.7538045454545454	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7881687605574325	NaN	shared methylation scaffold
18220000	18221000	18220500	0.6208041666666666	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7881687605574325	NaN	shared methylation scaffold
18221000	18222000	18221500	0.7895454545454546	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7853887281048032	NaN	shared methylation scaffold
18222000	18223000	18222500	0.5655959595959595	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7881687605574325	NaN	shared methylation scaffold
18223000	18224000	18223500	0.944724770642202	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7853887281048032	NaN	shared methylation scaffold
18224000	18225000	18224500	0.7451877394636015	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.782608695652174	NaN	shared methylation scaffold
18225000	18226000	18225500	0.7920000000000001	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7712227151730258	NaN	shared methylation scaffold
18226000	18227000	18226500	0.4471764705882353	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.782608695652174	NaN	shared methylation scaffold
18227000	18228000	18227500	0.8390762711864407	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7853887281048032	NaN	shared methylation scaffold
18228000	18229000	18228500	0.6428571428571429	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7881687605574325	NaN	shared methylation scaffold
18229000	18230000	18229500	0.7314166666666666	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7853887281048032	NaN	shared methylation scaffold
18230000	18231000	18230500	0.4694285714285715	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.782608695652174	NaN	shared methylation scaffold
18231000	18232000	18231500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7682066205533598	NaN	shared methylation scaffold
18232000	18233000	18232500	0.782608695652174	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.782608695652174	NaN	shared methylation scaffold
18233000	18234000	18233500	1.0	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7682066205533598	NaN	shared methylation scaffold
18234000	18235000	18234500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7682066205533598	NaN	shared methylation scaffold
18235000	18236000	18235500	1.0	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7638982175578877	NaN	shared methylation scaffold
18236000	18237000	18236500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.7860770750988142	NaN	shared methylation scaffold
18237000	18238000	18237500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.787304347826087	NaN	shared methylation scaffold
18238000	18239000	18238500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.800212765957447	NaN	shared methylation scaffold
18239000	18240000	18239500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.800212765957447	NaN	shared methylation scaffold
18240000	18241000	18240500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8237509015506672	NaN	shared methylation scaffold
18241000	18242000	18241500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8382218811762592	NaN	shared methylation scaffold
18242000	18243000	18242500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8466631355932204	NaN	shared methylation scaffold
18243000	18244000	18243500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8458087455830389	NaN	shared methylation scaffold
18244000	18245000	18244500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8458087455830389	NaN	shared methylation scaffold
18245000	18246000	18245500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8657599693251534	NaN	shared methylation scaffold
18246000	18247000	18246500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8657599693251534	NaN	shared methylation scaffold
18247000	18248000	18247500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.85425	NaN	shared methylation scaffold
18248000	18249000	18248500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.85425	NaN	shared methylation scaffold
18249000	18250000	18249500	0.8979591836734694	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8373674911660778	NaN	shared methylation scaffold
18250000	18251000	18250500	0.6666428571428571	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8458087455830389	NaN	shared methylation scaffold
18251000	18252000	18251500	0.8772699386503068	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8423905887984127	NaN	shared methylation scaffold
18252000	18253000	18252500	0.9181461988304092	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8474136864307475	NaN	shared methylation scaffold
18253000	18254000	18253500	0.8084255319148936	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8423905887984127	NaN	shared methylation scaffold
18254000	18255000	18254500	0.961432258064516	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8474136864307475	NaN	shared methylation scaffold
18255000	18256000	18255500	0.85425	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8508318432153738	NaN	shared methylation scaffold
18256000	18257000	18256500	0.8373674911660778	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8508318432153738	NaN	shared methylation scaffold
18257000	18258000	18257500	0.9377272727272726	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8508318432153738	NaN	shared methylation scaffold
18258000	18259000	18258500	0.7696666666666666	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8474136864307475	NaN	shared methylation scaffold
18259000	18260000	18259500	0.8186177082899613	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8423905887984127	NaN	shared methylation scaffold
18260000	18261000	18260500	0.9175818713450292	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8474136864307475	NaN	shared methylation scaffold
18261000	18262000	18261500	0.7937422451374916	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8423905887984127	NaN	shared methylation scaffold
18262000	18263000	18262500	0.8224040875222351	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8474136864307475	NaN	shared methylation scaffold
18263000	18264000	18263500	0.8300891127606929	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8508318432153738	NaN	shared methylation scaffold
18264000	18265000	18264500	0.7474484087102178	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8508318432153738	NaN	shared methylation scaffold
18265000	18266000	18265500	0.906495585185185	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8474136864307475	NaN	shared methylation scaffold
18266000	18267000	18266500	0.8474136864307475	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.85425	NaN	shared methylation scaffold
18267000	18268000	18267500	0.8584568014705882	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.85425	NaN	shared methylation scaffold
18268000	18269000	18268500	0.7889788723481195	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8541666666666666	NaN	shared methylation scaffold
18269000	18270000	18269500	0.9893878378378378	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8541666666666666	NaN	shared methylation scaffold
18270000	18271000	18270500	0.9238582915622388	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8541666666666666	NaN	shared methylation scaffold
18271000	18272000	18271500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8541666666666666	NaN	shared methylation scaffold
18272000	18273000	18272500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8584568014705882	NaN	shared methylation scaffold
18273000	18274000	18273500	0.7138888888888889	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8584568014705882	NaN	shared methylation scaffold
18274000	18275000	18274500	0.8273571428571429	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8584568014705882	NaN	shared methylation scaffold
18275000	18276000	18275500	0.8998	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8584568014705882	NaN	shared methylation scaffold
18276000	18277000	18276500	0.6665925925925926	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8563117340686275	NaN	shared methylation scaffold
18277000	18278000	18277500	0.9676774193548386	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.868835543592437	NaN	shared methylation scaffold
18278000	18279000	18278500	0.9032258064516128	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.868835543592437	NaN	shared methylation scaffold
18279000	18280000	18279500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8792142857142857	NaN	shared methylation scaffold
18280000	18281000	18280500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8792142857142857	NaN	shared methylation scaffold
18281000	18282000	18281500	1.0	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8792142857142857	NaN	shared methylation scaffold
18282000	18283000	18282500	0.9331999999999998	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8792142857142857	NaN	shared methylation scaffold
18283000	18284000	18283500	0.8541666666666666	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8792142857142857	NaN	shared methylation scaffold
18284000	18285000	18284500	0.75	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8805373134328357	NaN	shared methylation scaffold
18285000	18286000	18285500	0.8805373134328357	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8792142857142857	NaN	shared methylation scaffold
18286000	18287000	18286500	0.95495	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8704271064377447	NaN	shared methylation scaffold
18287000	18288000	18287500	0.935467741935484	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8704271064377447	NaN	shared methylation scaffold
18288000	18289000	18288500	0.8792142857142857	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8616399271612037	NaN	shared methylation scaffold
18289000	18290000	18289500	0.7885650229785119	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8704271064377447	NaN	shared methylation scaffold
18290000	18291000	18290500	0.6426730769230768	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8792142857142857	NaN	shared methylation scaffold
18291000	18292000	18291500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8704271064377447	NaN	shared methylation scaffold
18292000	18293000	18292500	0.9696666666666668	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8704271064377447	NaN	shared methylation scaffold
18293000	18294000	18293500	0.8577853386947109	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8597126329279573	NaN	shared methylation scaffold
18294000	18295000	18294500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8564847746105133	NaN	shared methylation scaffold
18295000	18296000	18295500	0.7410565476190476	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8551842105263158	NaN	shared methylation scaffold
18296000	18297000	18296500	0.9445794701986756	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8564847746105133	NaN	shared methylation scaffold
18297000	18298000	18297500	0.8616399271612037	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8564847746105133	NaN	shared methylation scaffold
18298000	18299000	18298500	0.7032326923076923	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8564847746105133	NaN	shared methylation scaffold
18299000	18300000	18299500	0.909	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8597126329279573	NaN	shared methylation scaffold
18300000	18301000	18300500	0.6802360650609947	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8616399271612037	NaN	shared methylation scaffold
18301000	18302000	18301500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8577853386947109	NaN	shared methylation scaffold
18302000	18303000	18302500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8551842105263158	NaN	shared methylation scaffold
18303000	18304000	18303500	0.8551842105263158	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8551842105263158	NaN	shared methylation scaffold
18304000	18305000	18304500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8541471042471043	NaN	shared methylation scaffold
18305000	18306000	18305500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8541471042471043	NaN	shared methylation scaffold
18306000	18307000	18306500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8551842105263158	NaN	shared methylation scaffold
18307000	18308000	18307500	0.6121811594202898	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8564847746105133	NaN	shared methylation scaffold
18308000	18309000	18308500	0.3806341628959275	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8564847746105133	NaN	shared methylation scaffold
18309000	18310000	18309500	0.8510783734666061	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8584120688437598	NaN	shared methylation scaffold
18310000	18311000	18310500	0.7459513157894737	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8616399271612037	NaN	shared methylation scaffold
18311000	18312000	18311500	0.8983304442036837	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8648571428571428	NaN	shared methylation scaffold
18312000	18313000	18312500	0.8648571428571428	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8616399271612037	NaN	shared methylation scaffold
18313000	18314000	18313500	0.8730602425180599	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8551842105263158	NaN	shared methylation scaffold
18314000	18315000	18314500	0.8924651767151767	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8648571428571428	NaN	shared methylation scaffold
18315000	18316000	18315500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8551842105263158	NaN	shared methylation scaffold
18316000	18317000	18316500	0.8467432432432433	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8551842105263158	NaN	shared methylation scaffold
18317000	18318000	18317500	0.8541471042471043	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.85466565738671	NaN	shared methylation scaffold
18318000	18319000	18318500	0.9187512376237624	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8541471042471043	NaN	shared methylation scaffold
18319000	18320000	18319500	0.7968289977935199	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8510783734666061	NaN	shared methylation scaffold
18320000	18321000	18320500	0.845332090582712	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8489108083549247	NaN	shared methylation scaffold
18321000	18322000	18321500	0.904	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8489108083549247	NaN	shared methylation scaffold
18322000	18323000	18322500	0.9383109892070288	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8489108083549247	NaN	shared methylation scaffold
18323000	18324000	18323500	0.8773158243579122	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8526127388568552	NaN	shared methylation scaffold
18324000	18325000	18324500	0.8939795681063123	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8526127388568552	NaN	shared methylation scaffold
18325000	18326000	18325500	0.8889999999999999	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8595021235521235	NaN	shared methylation scaffold
18326000	18327000	18326500	0.8737117486338798	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8595021235521235	NaN	shared methylation scaffold
18327000	18328000	18327500	0.8174746543778804	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8504451737451738	NaN	shared methylation scaffold
18328000	18329000	18328500	0.8016176148444044	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8504451737451738	NaN	shared methylation scaffold
18329000	18330000	18329500	0.9666666666666668	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8460376669129777	NaN	shared methylation scaffold
18330000	18331000	18330500	0.8214551282051281	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.844541045291356	NaN	shared methylation scaffold
18331000	18332000	18331500	0.754674593241552	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.845332090582712	NaN	shared methylation scaffold
18332000	18333000	18332500	0.5616542207792208	2	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.845332090582712	NaN	shared methylation scaffold
18333000	18334000	18333500	0.84375	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.845332090582712	NaN	shared methylation scaffold
18334000	18335000	18334500	0.7083333333333334	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.845332090582712	NaN	shared methylation scaffold
18335000	18336000	18335500	0.43992	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8737117486338798	NaN	shared methylation scaffold
18336000	18337000	18336500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8773158243579122	NaN	shared methylation scaffold
18337000	18338000	18337500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8737117486338798	NaN	shared methylation scaffold
18338000	18339000	18338500	0.9583125	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8737117486338798	NaN	shared methylation scaffold
18339000	18340000	18339500	0.738625	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8737117486338798	NaN	shared methylation scaffold
18340000	18341000	18340500	0.8836279069767442	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8737117486338798	NaN	shared methylation scaffold
18341000	18342000	18341500	0.7378823529411763	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8737117486338798	NaN	shared methylation scaffold
18342000	18343000	18342500	0.712562874251497	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8836279069767442	NaN	shared methylation scaffold
18343000	18344000	18343500	0.9596060606060608	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8836279069767442	NaN	shared methylation scaffold
18344000	18345000	18344500	0.8153846153846154	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8836279069767442	NaN	shared methylation scaffold
18345000	18346000	18345500	0.8222	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.84375	NaN	shared methylation scaffold
18346000	18347000	18346500	0.9153333333333334	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8836279069767442	NaN	shared methylation scaffold
18347000	18348000	18347500	0.930625	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8836279069767442	NaN	shared methylation scaffold
18348000	18349000	18348500	0.8844622222222223	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8844622222222223	NaN	shared methylation scaffold
18349000	18350000	18349500	0.9007936507936508	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8844622222222223	NaN	shared methylation scaffold
18350000	18351000	18350500	0.9283103448275862	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8844622222222223	NaN	shared methylation scaffold
18351000	18352000	18351500	0.9021324921135648	1	NaN	0	NaN	NaN	NaN	0.1	low_delta	0.8846538461538462	NaN	shared methylation scaffold
