sample	window_start	window_end	window_mid	control_maternal	control_paternal
017C	18052000	18053000	18052500	0.7695	0.7685374149659865
017C	18053000	18054000	18053500	0.8940521172638435	0.9704389140271494
017C	18054000	18055000	18054500	0.8377368421052631	0.8828947368421054
017C	18055000	18056000	18055500	0.8219093655589125	0.8687127659574468
017C	18056000	18057000	18056500	0.8516899810964086	0.8498267477203649
017C	18057000	18058000	18057500	0.8623055555555555	0.8518968253968254
017C	18058000	18059000	18058500	0.752876404494382	0.8651111111111113
017C	18059000	18060000	18059500	0.6937790697674419	0.7885982142857141
017C	18060000	18061000	18060500	0.8425925925925924	0.6691428571428573
017C	18061000	18062000	18061500	0.8188624999999998	0.7688040201005024
017C	18062000	18063000	18062500	0.9652312138728323	0.8465395348837208
017C	18063000	18064000	18063500	0.8048780487804879	0.9167291666666667
017C	18064000	18065000	18064500	0.9455510204081632	0.8555333333333333
017C	18065000	18066000	18065500	0.8145496688741722	0.8651395348837211
017C	18066000	18067000	18066500	0.9687604166666667	0.7999652173913043
017C	18067000	18068000	18067500	0.7933913043478261	0.608768115942029
017C	18068000	18069000	18068500	0.8375555555555556	0.7723544303797468
017C	18069000	18070000	18069500	0.6867979797979797	0.67178125
017C	18070000	18071000	18070500	0.5232119205298013	0.7670958904109588
017C	18071000	18072000	18071500	0.735978021978022	0.9334
017C	18072000	18073000	18072500	0.9273750000000001	0.7298390804597702
017C	18073000	18074000	18073500	0.5208802083333334	0.6736180555555555
017C	18074000	18075000	18074500	0.5678592964824121	0.9120720000000001
017C	18075000	18076000	18075500	0.9370063091482648	0.9349416846652269
017C	18076000	18077000	18076500	0.7613335674157304	0.8402707939508506
017C	18077000	18078000	18077500	0.9083333333333331	0.9233232974910395
017C	18078000	18079000	18078500	0.7694944444444445	0.7943571428571429
017C	18079000	18080000	18079500	0.9255093167701863	0.9010307167235495
017C	18080000	18081000	18080500	0.7490161943319839	0.8549
017C	18081000	18082000	18081500	0.8723292181069959	0.8334
017C	18082000	18083000	18082500	0.7302763157894736	0.7395336134453782
017C	18083000	18084000	18083500	0.6732679738562092	0.7724999999999999
017C	18084000	18085000	18084500	0.7661942446043166	0.7236666666666666
017C	18085000	18086000	18085500	NaN	NaN
017C	18086000	18087000	18086500	NaN	NaN
017C	18087000	18088000	18087500	0.963220588235294	0.9038076923076923
017C	18088000	18089000	18088500	0.9355192604006162	0.9658651162790697
017C	18089000	18090000	18089500	0.6814968152866242	0.5739814814814815
017C	18090000	18091000	18090500	0.888850543478261	0.813408888888889
017C	18091000	18092000	18091500	0.8953610108303249	0.9239809885931558
017C	18092000	18093000	18092500	0.928	0.9124999999999999
017C	18093000	18094000	18093500	0.9248666666666667	0.9555666666666667
017C	18094000	18095000	18094500	0.8084918032786885	0.8359590163934426
017C	18095000	18096000	18095500	0.6866666666666668	0.6820227272727273
017C	18096000	18097000	18096500	NaN	NaN
017C	18097000	18098000	18097500	0.5554957264957264	0.47665420560747657
017C	18098000	18099000	18098500	0.6666666666666666	0.8604883720930232
017C	18099000	18100000	18099500	0.9194032258064516	0.8215
017C	18100000	18101000	18100500	0.8369489795918368	0.8650898876404494
017C	18101000	18102000	18101500	0.17688353413654617	0.3534141414141414
017C	18102000	18103000	18102500	0.5722515723270439	0.8539
017C	18103000	18104000	18103500	0.825	0.7998285714285714
017C	18104000	18105000	18104500	0.9320338983050847	0.867811320754717
017C	18105000	18106000	18105500	0.6778	0.7529213483146068
017C	18106000	18107000	18106500	NaN	NaN
017C	18107000	18108000	18107500	0.7142857142857143	0.8016259541984733
017C	18108000	18109000	18108500	NaN	NaN
017C	18109000	18110000	18109500	0.8616540880503144	0.6068758620689655
017C	18110000	18111000	18110500	0.8050932203389831	0.8917027027027028
017C	18111000	18112000	18111500	0.8289059829059829	0.8546019417475726
017C	18112000	18113000	18112500	0.951111328125	0.9554583835946925
017C	18113000	18114000	18113500	0.7110444444444445	0.8354
017C	18114000	18115000	18114500	0.4444583333333334	0.4927391304347825
017C	18115000	18116000	18115500	0.7179158415841584	0.7477247706422019
017C	18116000	18117000	18116500	0.7460054054054054	0.9229374999999999
017C	18117000	18118000	18117500	NaN	NaN
017C	18118000	18119000	18118500	0.6782183908045977	0.7181747572815533
017C	18119000	18120000	18119500	0.6523478260869565	0.48600000000000004
017C	18120000	18121000	18120500	NaN	NaN
017C	18121000	18122000	18121500	0.8136489361702128	0.7801978021978022
017C	18122000	18123000	18122500	0.9541692307692308	0.9523333333333334
017C	18123000	18124000	18123500	0.7793116883116884	0.7383076923076923
017C	18124000	18125000	18124500	0.6419402985074627	0.7263880597014925
017C	18125000	18126000	18125500	0.8672857142857143	0.9176793650793651
017C	18126000	18127000	18126500	0.8697884057971013	0.9297859649122806
017C	18127000	18128000	18127500	0.8892841328413285	0.8820518867924527
017C	18128000	18129000	18128500	0.8679607142857143	0.7800925925925926
017C	18129000	18130000	18129500	0.7044717607973422	0.5865949367088609
017C	18130000	18131000	18130500	0.7861810089020771	0.8865876288659792
017C	18131000	18132000	18131500	NaN	NaN
017C	18132000	18133000	18132500	0.423	0.5383717948717949
017C	18133000	18134000	18133500	0.48138502673796785	0.8260072463768117
017C	18134000	18135000	18134500	0.9106666666666666	0.7676964285714286
017C	18135000	18136000	18135500	0.594837837837838	0.20749056603773586
017C	18136000	18137000	18136500	0.6908881578947369	0.8015289256198347
017C	18137000	18138000	18137500	0.8872922252010723	0.9317310606060605
017C	18138000	18139000	18138500	0.9509510869565219	0.8605819672131148
017C	18139000	18140000	18139500	0.8223947368421052	0.7093333333333333
017C	18140000	18141000	18140500	0.8404049079754602	0.9230909090909092
017C	18141000	18142000	18141500	0.8597324840764332	0.7563
017C	18142000	18143000	18142500	0.813069105691057	0.7525880149812734
017C	18143000	18144000	18143500	0.9434463276836159	0.8805221238938052
017C	18144000	18145000	18144500	0.970873786407767	0.8781219512195122
017C	18145000	18146000	18145500	0.9485588235294119	0.8654795321637426
017C	18146000	18147000	18146500	0.9222222222222223	0.8220762711864407
017C	18147000	18148000	18147500	0.8087213114754097	0.7761279069767442
017C	18148000	18149000	18148500	0.9625430711610488	0.8736956521739131
017C	18149000	18150000	18149500	0.8988202247191012	0.8192928348909657
017C	18150000	18151000	18150500	0.9682127659574468	0.9290629921259841
017C	18151000	18152000	18151500	0.8541666666666666	0.8075
017C	18152000	18153000	18152500	0.8264794520547945	0.860165254237288
017C	18153000	18154000	18153500	0.9595925925925927	0.9018987341772152
017C	18154000	18155000	18154500	0.7555481481481482	0.9833416666666667
017C	18155000	18156000	18155500	0.8677354497354498	0.7857380952380952
017C	18156000	18157000	18156500	0.6527777777777779	NaN
017C	18157000	18158000	18157500	0.5675405405405405	NaN
017C	18158000	18159000	18158500	0.7083333333333334	NaN
017C	18159000	18160000	18159500	0.8493150684931506	NaN
017C	18160000	18161000	18160500	0.7888999999999999	NaN
017C	18161000	18162000	18161500	0.6665641025641025	NaN
017C	18162000	18163000	18162500	0.9803529411764705	NaN
017C	18163000	18164000	18163500	0.8292682926829268	NaN
017C	18164000	18165000	18164500	NaN	NaN
017C	18165000	18166000	18165500	NaN	NaN
017C	18166000	18167000	18166500	NaN	NaN
017C	18167000	18168000	18167500	NaN	NaN
017C	18168000	18169000	18168500	NaN	NaN
017C	18169000	18170000	18169500	NaN	NaN
017C	18170000	18171000	18170500	NaN	NaN
017C	18171000	18172000	18171500	NaN	NaN
017C	18172000	18173000	18172500	NaN	NaN
017C	18173000	18174000	18173500	NaN	NaN
017C	18174000	18175000	18174500	NaN	NaN
017C	18175000	18176000	18175500	NaN	NaN
017C	18176000	18177000	18176500	NaN	NaN
017C	18177000	18178000	18177500	NaN	0.8
017C	18178000	18179000	18178500	1.0	0.9207722772277227
017C	18179000	18180000	18179500	0.9807692307692307	0.8841263157894738
017C	18180000	18181000	18180500	0.9285714285714286	0.6928012048192771
017C	18181000	18182000	18181500	0.8333333333333334	0.8534761904761905
017C	18182000	18183000	18182500	0.9772727272727273	0.8270930851063832
017C	18183000	18184000	18183500	0.8769230769230769	0.7322185792349726
017C	18184000	18185000	18184500	0.875	0.7794375
017C	18185000	18186000	18185500	0.7204086021505375	0.7843710247349822
017C	18186000	18187000	18186500	0.9582499999999999	0.9041232876712327
017C	18187000	18188000	18187500	0.4877073170731707	0.6723193277310925
017C	18188000	18189000	18188500	0.8814148148148149	0.8226193853427897
017C	18189000	18190000	18189500	0.8277944444444444	0.871181308411215
017C	18190000	18191000	18190500	0.850641791044776	0.8501949999999999
017C	18191000	18192000	18191500	0.8354545454545454	0.8051818181818182
017C	18192000	18193000	18192500	0.7618333333333334	0.4926567164179105
017C	18193000	18194000	18193500	0.5406216216216216	0.7855510204081634
017C	18194000	18195000	18194500	0.41075000000000006	0.70625
017C	18195000	18196000	18195500	0.5682272727272727	0.628015503875969
017C	18196000	18197000	18196500	0.6875	0.7417019867549668
017C	18197000	18198000	18197500	0.9038076923076923	0.8578888888888889
017C	18198000	18199000	18198500	0.8571428571428571	0.7114785276073619
017C	18199000	18200000	18199500	NaN	0.8869458823529413
017C	18200000	18201000	18200500	NaN	0.8186666666666668
017C	18201000	18202000	18201500	NaN	0.8244984615384615
017C	18202000	18203000	18202500	NaN	0.8243333333333333
017C	18203000	18204000	18203500	NaN	0.7967073170731708
017C	18204000	18205000	18204500	NaN	0.9039830508474576
017C	18205000	18206000	18205500	NaN	0.8756272189349112
017C	18206000	18207000	18206500	0.6818181818181818	0.6919119496855346
017C	18207000	18208000	18207500	0.8966666666666666	0.8769217948717949
017C	18208000	18209000	18208500	0.9390243902439024	0.9336332945285216
017C	18209000	18210000	18209500	0.85	0.846131868131868
017C	18210000	18211000	18210500	0.7666666666666667	0.4638969072164949
017C	18211000	18212000	18211500	0.8824411764705883	0.8038333333333333
017C	18212000	18213000	18212500	0.874875	0.8670444444444444
017C	18213000	18214000	18213500	0.8582833333333333	0.902342019543974
017C	18214000	18215000	18214500	0.9473157894736842	0.838421052631579
017C	18215000	18216000	18215500	0.9714057142857142	0.7571333333333334
017C	18216000	18217000	18216500	0.7142857142857143	0.7882692307692308
017C	18217000	18218000	18217500	0.756	0.7999166666666667
017C	18218000	18219000	18218500	0.8850287769784172	0.7533
017C	18219000	18220000	18219500	0.7338181818181819	0.612
017C	18220000	18221000	18220500	0.7546037735849056	0.7322142857142857
017C	18221000	18222000	18221500	0.5967419354838709	0.7857142857142857
017C	18222000	18223000	18222500	0.9301627906976744	0.4318863636363636
017C	18223000	18224000	18223500	1.0	0.837139534883721
017C	18224000	18225000	18224500	0.8833333333333333	0.8610888888888888
017C	18225000	18226000	18225500	0.7181545454545455	0.88
017C	18226000	18227000	18226500	0.6755405405405405	0.5
017C	18227000	18228000	18227500	0.75	NaN
017C	18228000	18229000	18228500	NaN	NaN
017C	18229000	18230000	18229500	NaN	NaN
017C	18230000	18231000	18230500	NaN	NaN
017C	18231000	18232000	18231500	NaN	NaN
017C	18232000	18233000	18232500	NaN	NaN
017C	18233000	18234000	18233500	NaN	NaN
017C	18234000	18235000	18234500	NaN	NaN
017C	18235000	18236000	18235500	NaN	NaN
017C	18236000	18237000	18236500	NaN	NaN
017C	18237000	18238000	18237500	NaN	NaN
017C	18238000	18239000	18238500	NaN	NaN
017C	18239000	18240000	18239500	NaN	NaN
017C	18240000	18241000	18240500	NaN	NaN
017C	18241000	18242000	18241500	NaN	NaN
017C	18242000	18243000	18242500	NaN	NaN
017C	18243000	18244000	18243500	NaN	NaN
017C	18244000	18245000	18244500	NaN	NaN
017C	18245000	18246000	18245500	NaN	NaN
017C	18246000	18247000	18246500	NaN	NaN
017C	18247000	18248000	18247500	NaN	NaN
017C	18248000	18249000	18248500	NaN	NaN
017C	18249000	18250000	18249500	NaN	NaN
017C	18250000	18251000	18250500	NaN	NaN
017C	18251000	18252000	18251500	NaN	NaN
017C	18252000	18253000	18252500	NaN	NaN
017C	18253000	18254000	18253500	NaN	NaN
017C	18254000	18255000	18254500	NaN	NaN
017C	18255000	18256000	18255500	NaN	NaN
017C	18256000	18257000	18256500	0.8888888888888888	0.8214285714285714
017C	18257000	18258000	18257500	0.8589615384615386	0.703125
017C	18258000	18259000	18258500	0.7349277108433734	0.5571000000000002
017C	18259000	18260000	18259500	0.855	0.6713499999999999
017C	18260000	18261000	18260500	0.8663491379310344	0.9568129496402878
017C	18261000	18262000	18261500	0.7059382352941176	0.8325073891625615
017C	18262000	18263000	18262500	0.7403531914893617	0.8525
017C	18263000	18264000	18263500	0.7540907258064516	0.7848666666666666
017C	18264000	18265000	18264500	0.7888378378378379	0.7639527559055117
017C	18265000	18266000	18265500	0.8191029411764706	0.8617407407407407
017C	18266000	18267000	18266500	0.8707915567282323	0.7080544554455445
017C	18267000	18268000	18267500	0.856530089628681	0.7746737089201877
017C	18268000	18269000	18268500	0.6596768656716417	0.6540013568521031
017C	18269000	18270000	18269500	0.9557666290868093	0.9567980392156864
017C	18270000	18271000	18270500	0.9153440860215053	0.9194522613065327
017C	18271000	18272000	18271500	NaN	NaN
017C	18272000	18273000	18272500	NaN	NaN
017C	18273000	18274000	18273500	0.8319872773536896	0.7678672985781991
017C	18274000	18275000	18274500	0.9348668639053255	0.8612384105960262
017C	18275000	18276000	18275500	0.7922	0.8630000000000001
017C	18276000	18277000	18276500	0.6984976076555025	0.6997625000000001
017C	18277000	18278000	18277500	0.8879961389961389	0.7086990291262136
017C	18278000	18279000	18278500	0.9121498371335504	0.7718157894736845
017C	18279000	18280000	18279500	NaN	NaN
017C	18280000	18281000	18280500	NaN	NaN
017C	18281000	18282000	18281500	0.9015181347150258	0.8676176470588236
017C	18282000	18283000	18282500	0.8076752136752136	0.7472000000000001
017C	18283000	18284000	18283500	0.7638472622478386	0.7226423357664234
017C	18284000	18285000	18284500	0.8473775100401607	0.9819999999999999
017C	18285000	18286000	18285500	0.855530612244898	0.8130381679389314
017C	18286000	18287000	18286500	0.8716352705410823	0.8924392523364485
017C	18287000	18288000	18287500	0.74575	0.769938053097345
017C	18288000	18289000	18288500	0.7770209059233449	0.7916726190476191
017C	18289000	18290000	18289500	0.7335628997867804	0.7795460526315788
017C	18290000	18291000	18290500	0.6099146341463415	0.4017196261682243
017C	18291000	18292000	18291500	0.3370988372093023	0.63875
017C	18292000	18293000	18292500	0.7057087087087087	0.8573317972350231
017C	18293000	18294000	18293500	0.8099509202453987	0.8246491228070176
017C	18294000	18295000	18294500	NaN	NaN
017C	18295000	18296000	18295500	0.8639109947643979	0.898753164556962
017C	18296000	18297000	18296500	0.8967460317460316	0.885095238095238
017C	18297000	18298000	18297500	0.7629397590361446	0.7378076923076923
017C	18298000	18299000	18298500	0.6823410852713178	0.7669754601226993
017C	18299000	18300000	18299500	0.9166666666666666	0.9022867132867134
017C	18300000	18301000	18300500	0.4967645161290322	0.5183346228239846
017C	18301000	18302000	18301500	NaN	NaN
017C	18302000	18303000	18302500	NaN	NaN
017C	18303000	18304000	18303500	0.7352	0.6118350515463918
017C	18304000	18305000	18304500	0.7064130434782608	0.5626534090909091
017C	18305000	18306000	18305500	NaN	NaN
017C	18306000	18307000	18306500	NaN	NaN
017C	18307000	18308000	18307500	0.5	0.5979632352941177
017C	18308000	18309000	18308500	0.32521686746987954	0.4636983240223464
017C	18309000	18310000	18309500	0.31308433734939756	0.6536536312849162
017C	18310000	18311000	18310500	0.8063720930232559	0.7021499051233396
017C	18311000	18312000	18311500	0.8192771084337349	0.8736666666666667
017C	18312000	18313000	18312500	0.6713990610328638	0.7317048780487806
017C	18313000	18314000	18313500	0.8358920000000001	0.8801643192488262
017C	18314000	18315000	18314500	0.8462252747252746	0.9060570469798658
017C	18315000	18316000	18315500	0.7473333333333333	0.7480287769784173
017C	18316000	18317000	18316500	0.6626860465116279	0.8930916030534352
